query_id	subject_id	identity	alignment_length	mismatches	gap_opens	q_start	q_end	s_start	s_end	evalue	bit_score
PATRIC_VF|c4308	PATRIC_VF|SDY_3554	99.383	648	4	0	1	648	13	660	0	1327
PATRIC_VF|c4308	VFDB|VFG000348	26.813	731	427	18	13	648	6	723	1.03e-58	207
PATRIC_VF|lmo0943	PATRIC_VF|lmo0943	100	156	0	0	1	156	1	156	1.08e-116	323
PATRIC_VF|Rv2942	PATRIC_VF|Rv2942	100	920	0	0	1	920	1	920	0	1810
PATRIC_VF|Rv2942	PATRIC_VF|ERDMAN_3224	99.89	905	1	0	16	920	1	905	0	1777
PATRIC_VF|Rv2942	PATRIC_VF|Rv0450c	25.433	924	599	29	46	913	31	920	2.14e-56	207
PATRIC_VF|Rv2942	PATRIC_VF|Rv1183	24.012	987	580	28	46	906	1	943	1.6e-27	117
PATRIC_VF|Rv2942	PATRIC_VF|Rv3823c	24.216	1020	629	35	14	906	9	1011	4.52e-26	112
PATRIC_VF|Rv2942	PATRIC_VF|ERDMAN_4190	24.106	979	614	31	45	906	1	967	1.43e-25	110
PATRIC_VF|MAV_4292	PATRIC_VF|MAV_4292	100	397	0	0	1	397	1	397	0	805
PATRIC_VF|Rv3487c	VFDB|VFG001415	100	277	0	0	1	277	1	277	0	558
PATRIC_VF|Rv3487c	PATRIC_VF|Rv3487c	100	277	0	0	1	277	1	277	0	558
PATRIC_VF|Rv3487c	VFDB|VFG009553	35.628	247	138	6	13	251	73	306	3.17e-36	128
PATRIC_VF|Rv0903c	PATRIC_VF|MRA_0910	100	236	0	0	1	236	1	236	2.11e-167	458
PATRIC_VF|Rv0903c	PATRIC_VF|Rv0903c	100	236	0	0	1	236	1	236	2.11e-167	458
PATRIC_VF|Rv0903c	PATRIC_VF|Rv0981	50.667	225	111	0	10	234	2	226	3.51e-70	212
PATRIC_VF|Rv0903c	VFDB|VFG001386	45.415	229	121	3	9	234	17	244	7.31e-61	189
PATRIC_VF|Rv0903c	PATRIC_VF|Rv0757	45.415	229	121	3	9	234	17	244	7.31e-61	189
PATRIC_VF|Rv0903c	PATRIC_VF|lmo1377	41.071	224	130	2	12	234	3	225	1.58e-46	151
PATRIC_VF|Rv0903c	PATRIC_VF|Rv3246c	43.891	221	119	3	12	231	7	223	1.7e-45	149
PATRIC_VF|Rv0903c	PATRIC_VF|Rv0491	40.359	223	130	3	13	233	4	225	6.42e-45	147
PATRIC_VF|Rv0903c	PATRIC_VF|SF1149	33.333	225	147	1	12	236	2	223	1.73e-39	133
PATRIC_VF|Rv0903c	PATRIC_VF|STM3502	36.564	227	139	3	12	233	6	232	2.06e-39	134
PATRIC_VF|Rv0903c	PATRIC_VF|SL1344_3469	36.564	227	139	3	12	233	6	232	2.06e-39	134
PATRIC_VF|Rv0903c	PATRIC_VF|SEN3328	36.564	227	139	3	12	233	6	232	2.06e-39	134
PATRIC_VF|Rv0903c	PATRIC_VF|SFV_3410	36.564	227	139	3	12	233	6	232	2.06e-39	134
PATRIC_VF|Rv0903c	PATRIC_VF|SL1344_1169	34.222	225	145	1	12	236	3	224	4.19e-39	132
PATRIC_VF|Rv0903c	PATRIC_VF|SEN1818	34.222	225	145	1	12	236	3	224	4.19e-39	132
PATRIC_VF|Rv0903c	PATRIC_VF|STM14_1409	34.222	225	145	1	12	236	3	224	4.19e-39	132
PATRIC_VF|Rv0903c	PATRIC_VF|STM4059	40.351	228	128	5	12	233	3	228	1.74e-37	128
PATRIC_VF|Rv0903c	PATRIC_VF|SG3362	40.351	228	128	5	12	233	3	228	1.74e-37	128
PATRIC_VF|Rv0903c	PATRIC_VF|VBIBarTri113218_0084	32.906	234	149	3	5	231	3	235	8.01e-34	119
PATRIC_VF|Rv0903c	PATRIC_VF|BH00620	32.051	234	151	3	5	231	3	235	2.65e-32	115
PATRIC_VF|Rv0903c	PATRIC_VF|lmo1745	29.596	223	155	2	12	233	3	224	2.94e-30	109
PATRIC_VF|SFK218_2864	PATRIC_VF|SFK218_2864	100	633	0	0	1	633	1	633	0	1278
PATRIC_VF|SFK218_2864	VFDB|VFG000984	99.842	633	1	0	1	633	1	633	0	1276
PATRIC_VF|SFK218_2864	PATRIC_VF|STM14_3481	28.402	338	212	5	7	327	7	331	1.18e-30	124
PATRIC_VF|SFK218_2864	VFDB|VFG000543	28.402	338	212	5	7	327	7	331	2.39e-30	124
PATRIC_VF|SFK218_2864	PATRIC_VF|STM2882	28.402	338	212	5	7	327	7	331	2.39e-30	124
PATRIC_VF|SFK218_2864	PATRIC_VF|SL1344_2861	28.402	338	212	5	7	327	7	331	2.39e-30	124
PATRIC_VF|STM474_0313	PATRIC_VF|STM474_0313	100	170	0	0	1	170	1	170	5.28e-124	343
PATRIC_VF|Btr_2531	PATRIC_VF|Btr_2531	100	268	0	0	1	268	1	268	0	556
PATRIC_VF|Btr_2531	VFDB|VFG002267	88.433	268	31	0	1	268	1	268	0	501
PATRIC_VF|Btr_2531	VFDB|VFG002238	30.496	282	170	7	4	266	9	283	3.48e-36	127
PATRIC_VF|Btr_2531	VFDB|VFG002216	27.311	238	152	3	49	265	3	240	1.45e-30	112
PATRIC_VF|Btr_2531	VFDB|VFG000022	28.226	248	144	5	23	245	20	258	2.22e-26	101
PATRIC_VF|STM0448	PATRIC_VF|STM14_0530	100	207	0	0	1	207	1	207	1.37e-157	431
PATRIC_VF|STM0448	PATRIC_VF|STMUK_0455	100	207	0	0	1	207	1	207	1.37e-157	431
PATRIC_VF|STM0448	PATRIC_VF|SEN0430	100	207	0	0	1	207	1	207	1.37e-157	431
PATRIC_VF|STM0448	PATRIC_VF|STM0448	100	207	0	0	1	207	1	207	1.37e-157	431
PATRIC_VF|STM0448	VFDB|VFG000077	66.495	194	65	0	14	207	1	194	2.26e-98	281
PATRIC_VF|STM0448	PATRIC_VF|LmonL_020200020201	46.452	155	82	1	53	207	1	154	4.29e-39	130
PATRIC_VF|lmo1927	PATRIC_VF|lmo1927	100	365	0	0	1	365	1	365	0	748
PATRIC_VF|STM14_1697	VFDB|VFG000502	100	195	0	0	1	195	1	195	6.79e-141	388
PATRIC_VF|STM14_1697	PATRIC_VF|STM1401	100	195	0	0	1	195	1	195	6.79e-141	388
PATRIC_VF|STM14_1697	PATRIC_VF|STM14_1697	100	195	0	0	1	195	1	195	6.79e-141	388
PATRIC_VF|STM14_1697	PATRIC_VF|SL1344_1335	100	195	0	0	1	195	1	195	6.79e-141	388
PATRIC_VF|E2348C_3934	VFDB|VFG000744	100	321	0	0	1	321	1	321	0	624
PATRIC_VF|E2348C_3934	PATRIC_VF|E2348C_3934	100	321	0	0	1	321	1	321	0	624
PATRIC_VF|E2348C_3934	VFDB|VFG012362	61.371	321	115	3	1	321	1	312	1.81e-120	346
PATRIC_VF|E2348_P1_007	PATRIC_VF|E2348_P1_007	100	164	0	0	1	164	1	164	2.28e-119	331
PATRIC_VF|E2348_P1_007	VFDB|VFG000753	99.359	156	1	0	9	164	1	156	1.83e-112	313
PATRIC_VF|Rv1503c	PATRIC_VF|Rv1503c	100	182	0	0	1	182	1	182	3.27e-135	372
PATRIC_VF|Rv1503c	PATRIC_VF|MMAR_2320	82.418	182	32	0	1	182	201	382	4.99e-110	316
PATRIC_VF|Rv1503c	PATRIC_VF|STM474_4103	51.176	170	83	0	5	174	202	371	2.41e-58	184
PATRIC_VF|Rv1503c	PATRIC_VF|c4711	50.588	170	84	0	5	174	202	371	1.04e-56	180
PATRIC_VF|Rv0867c	PATRIC_VF|Rv0867c	100	407	0	0	1	407	1	407	0	744
PATRIC_VF|Rv0867c	PATRIC_VF|Rv2450c	66.216	74	22	1	43	116	100	170	1.83e-28	107
PATRIC_VF|Rv0867c	PATRIC_VF|Rv1009	64.789	71	25	0	44	114	285	355	1.97e-27	109
PATRIC_VF|MT3523	PATRIC_VF|MT3523	100	224	0	0	1	224	1	224	8.72e-163	446
PATRIC_VF|MT3523	PATRIC_VF|Rv3414c	100	212	0	0	13	224	1	212	3.82e-153	421
PATRIC_VF|EC2720900_3581	PATRIC_VF|EC2720900_3581	100	1364	0	0	1	1364	1	1364	0	2781
PATRIC_VF|EC2720900_3581	VFDB|VFG000903	52.75	1382	624	15	1	1364	1	1371	0	1396
PATRIC_VF|EC2720900_3581	PATRIC_VF|EC042_4593	52.46	1382	629	14	1	1364	1	1372	0	1392
PATRIC_VF|EC2720900_3581	PATRIC_VF|APECO1_O1CoBM73	45.494	1398	707	21	1	1364	1	1377	0	1155
PATRIC_VF|EC2720900_3581	VFDB|VFG000635	53.738	1070	479	8	310	1364	2	1070	0	1127
PATRIC_VF|EC2720900_3581	VFDB|VFG000904	43.338	1396	739	23	1	1364	1	1376	0	1038
PATRIC_VF|EC2720900_3581	PATRIC_VF|c0393	43.338	1396	739	23	1	1364	1	1376	0	1038
PATRIC_VF|EC2720900_3581	PATRIC_VF|E2348C_2915	65.414	798	217	9	619	1364	515	1305	0	992
PATRIC_VF|EC2720900_3581	PATRIC_VF|E2348C_2915	30.919	566	310	25	1	538	1	513	2.32e-39	157
PATRIC_VF|EC2720900_3581	VFDB|VFG000772	65.288	798	218	9	619	1364	515	1305	0	990
PATRIC_VF|EC2720900_3581	VFDB|VFG000772	30.919	566	310	25	1	538	1	513	2.54e-39	157
PATRIC_VF|EC2720900_3581	VFDB|VFG000630	37.677	1412	705	39	1	1364	1	1285	0	752
PATRIC_VF|EC2720900_3581	PATRIC_VF|SF2968	37.677	1412	705	39	1	1364	1	1285	0	752
PATRIC_VF|EC2720900_3581	VFDB|VFG000844	36.864	1454	674	38	1	1364	1	1300	0	750
PATRIC_VF|EC2720900_3581	PATRIC_VF|pO157p78	36.864	1454	674	38	1	1364	1	1300	0	750
PATRIC_VF|EC2720900_3581	VFDB|VFG000902	47.395	806	336	18	619	1364	522	1299	0	685
PATRIC_VF|EC2720900_3581	VFDB|VFG000902	30.973	565	301	26	1	532	5	513	5.99e-39	155
PATRIC_VF|EC2720900_3581	PATRIC_VF|EC042_pAA035	47.302	797	345	16	619	1364	523	1295	0	685
PATRIC_VF|EC2720900_3581	PATRIC_VF|EC042_pAA035	29.286	560	322	20	1	532	1	514	7.77e-40	158
PATRIC_VF|EC2720900_3581	PATRIC_VF|c3619	47.395	806	336	18	619	1364	522	1299	0	685
PATRIC_VF|EC2720900_3581	PATRIC_VF|c3619	30.973	565	301	26	1	532	5	513	5.99e-39	155
PATRIC_VF|EC2720900_3581	VFDB|VFG000861	53.242	586	260	7	1	581	1	577	0	588
PATRIC_VF|EC2720900_3581	VFDB|VFG000261	33.03	769	411	28	40	723	8	757	2.35e-88	314
PATRIC_VF|EC2720900_3581	VFDB|VFG000337	31.222	900	483	35	48	828	15	897	1.83e-76	277
PATRIC_VF|EC2720900_3581	VFDB|VFG001149	35.424	542	284	15	38	530	10	534	1.77e-71	260
PATRIC_VF|EC2720900_3581	VFDB|VFG000862	29.286	560	322	20	1	532	1	514	3.75e-40	157
PATRIC_VF|Rv3823c	PATRIC_VF|Rv3823c	100	1089	0	0	1	1089	1	1089	0	2168
PATRIC_VF|Rv3823c	PATRIC_VF|ERDMAN_4190	99.904	1045	1	0	45	1089	1	1045	0	2073
PATRIC_VF|Rv3823c	PATRIC_VF|Rv1183	58.233	996	391	3	46	1040	1	972	0	1172
PATRIC_VF|Rv3823c	PATRIC_VF|Rv0450c	28	1050	638	21	33	1073	18	958	1.22e-123	400
PATRIC_VF|Rv3823c	PATRIC_VF|Rv2942	24.211	950	591	30	74	1011	74	906	4.25e-26	113
PATRIC_VF|Rv3823c	PATRIC_VF|ERDMAN_3224	24.211	950	591	30	74	1011	59	891	6.02e-26	112
PATRIC_VF|STM14_1409	PATRIC_VF|SL1344_1169	100	224	0	0	1	224	1	224	1.24e-166	455
PATRIC_VF|STM14_1409	PATRIC_VF|SEN1818	100	224	0	0	1	224	1	224	1.24e-166	455
PATRIC_VF|STM14_1409	PATRIC_VF|STM14_1409	100	224	0	0	1	224	1	224	1.24e-166	455
PATRIC_VF|STM14_1409	PATRIC_VF|SF1149	93.722	223	14	0	2	224	1	223	1.07e-157	433
PATRIC_VF|STM14_1409	PATRIC_VF|Rv0981	34.081	223	144	1	2	221	3	225	9.64e-39	131
PATRIC_VF|STM14_1409	PATRIC_VF|Rv0491	35.242	227	141	3	1	222	1	226	7.41e-37	126
PATRIC_VF|STM14_1409	PATRIC_VF|STM3502	34.361	227	141	3	3	221	6	232	7.36e-36	124
PATRIC_VF|STM14_1409	PATRIC_VF|SL1344_3469	34.361	227	141	3	3	221	6	232	7.36e-36	124
PATRIC_VF|STM14_1409	PATRIC_VF|SEN3328	34.361	227	141	3	3	221	6	232	7.36e-36	124
PATRIC_VF|STM14_1409	PATRIC_VF|SFV_3410	34.361	227	141	3	3	221	6	232	7.36e-36	124
PATRIC_VF|STM14_1409	PATRIC_VF|MRA_0910	33.491	212	138	1	16	224	25	236	8.55e-36	124
PATRIC_VF|STM14_1409	PATRIC_VF|Rv0903c	33.491	212	138	1	16	224	25	236	8.55e-36	124
PATRIC_VF|STM14_1409	VFDB|VFG001386	32.456	228	139	3	3	221	22	243	2.52e-32	115
PATRIC_VF|STM14_1409	PATRIC_VF|Rv0757	32.456	228	139	3	3	221	22	243	2.52e-32	115
PATRIC_VF|STM14_1409	PATRIC_VF|VBIBarTri113218_0084	32.018	228	144	4	4	221	11	237	3.07e-29	107
PATRIC_VF|STM14_1409	PATRIC_VF|lmo1745	29.694	229	150	4	1	222	1	225	5.26e-29	105
PATRIC_VF|STM14_1409	PATRIC_VF|BH00620	32.018	228	144	3	4	221	11	237	1.52e-28	105
PATRIC_VF|STM14_1409	PATRIC_VF|Rv3246c	33.333	219	142	3	3	219	7	223	1.95e-28	104
PATRIC_VF|SL1344_2903	PATRIC_VF|SEN2763	100	330	0	0	1	330	1	330	0	659
PATRIC_VF|SL1344_2903	PATRIC_VF|STM14_3526	100	330	0	0	1	330	1	330	0	659
PATRIC_VF|SL1344_2903	PATRIC_VF|SL1344_2903	100	330	0	0	1	330	1	330	0	659
PATRIC_VF|SL1344_2903	PATRIC_VF|MT2783	39.373	287	147	1	56	315	25	311	2e-64	204
PATRIC_VF|SL1344_2903	PATRIC_VF|Rv2703	38.926	298	151	3	56	322	226	523	1.05e-57	192
PATRIC_VF|lmo1821	PATRIC_VF|lmo1821	100	252	0	0	1	252	1	252	0	515
PATRIC_VF|lmo1821	VFDB|VFG002061	33.333	234	141	5	10	240	18	239	3.73e-30	110
PATRIC_VF|Rv3910	PATRIC_VF|Rv3910	100	1184	0	0	1	1184	1	1184	0	2309
PATRIC_VF|Rv0285	VFDB|VFG022066	100	102	0	0	1	102	1	102	2.34e-63	184
PATRIC_VF|Rv0285	PATRIC_VF|Rv0285	100	102	0	0	1	102	1	102	2.34e-63	184
PATRIC_VF|lmo0263	PATRIC_VF|lmo0263	100	548	0	0	1	548	1	548	0	1080
PATRIC_VF|lmo0263	PATRIC_VF|lmo0264	57.169	551	178	5	3	548	2	499	0	567
PATRIC_VF|lmo0263	PATRIC_VF|lmo0262	47.217	557	208	8	1	543	1	485	1.43e-161	466
PATRIC_VF|lmo0263	VFDB|VFG000075	41.981	636	216	5	1	483	1	636	2.01e-153	456
PATRIC_VF|lmo0263	VFDB|VFG000075	54.274	234	78	3	344	548	567	800	1.27e-66	228
PATRIC_VF|lmo0263	PATRIC_VF|lmo0433	41.981	636	216	5	1	483	1	636	2.01e-153	456
PATRIC_VF|lmo0263	PATRIC_VF|lmo0433	54.274	234	78	3	344	548	567	800	1.27e-66	228
PATRIC_VF|lmo0263	PATRIC_VF|Lmon1_020100004397	49.053	475	213	3	31	483	169	636	4.48e-140	422
PATRIC_VF|lmo0263	PATRIC_VF|Lmon1_020100004397	53.419	234	80	3	344	548	567	800	4.17e-65	224
PATRIC_VF|lmo0263	PATRIC_VF|Lmon1_020100004397	46.718	259	137	1	1	259	1	258	1.67e-61	214
PATRIC_VF|lmo0263	PATRIC_VF|Lmon1_020100004517	40	600	243	9	1	484	1	599	2.51e-130	397
PATRIC_VF|lmo0263	PATRIC_VF|Lmon1_020100004517	50	220	89	5	345	543	600	819	2.76e-59	208
PATRIC_VF|lmo0263	VFDB|VFG032821	40	600	243	9	1	484	1	599	1.22e-129	395
PATRIC_VF|lmo0263	VFDB|VFG032821	50.455	220	88	5	345	543	600	819	4.07e-60	210
PATRIC_VF|lmo0263	PATRIC_VF|Lmon1_020100004392	40	410	224	1	1	410	1	388	2.26e-86	277
PATRIC_VF|lmo0263	VFDB|VFG000076	39.756	410	225	1	1	410	1	388	4.21e-86	276
PATRIC_VF|lmo0263	PATRIC_VF|lmo0434	39.756	410	225	1	1	410	1	388	4.21e-86	276
PATRIC_VF|lmo0263	VFDB|VFG032910	35.045	331	168	4	11	341	11	294	7.24e-55	184
PATRIC_VF|lmo0263	PATRIC_VF|lmo1786	35.045	331	168	4	11	341	11	294	7.24e-55	184
PATRIC_VF|lmo0263	PATRIC_VF|LIV_1187	34.018	341	174	4	4	341	2	294	3.4e-49	170
PATRIC_VF|lmo0263	PATRIC_VF|LIV_1188	36.31	168	107	0	176	343	64	231	1.8e-28	110
PATRIC_VF|lmo0263	PATRIC_VF|LIV_1188	35.948	153	98	0	4	156	2	154	2.16e-26	104
PATRIC_VF|lmo0441	PATRIC_VF|lmo0441	100	678	0	0	1	678	1	678	0	1374
PATRIC_VF|lmo0441	PATRIC_VF|lmo2039	26.766	538	294	22	171	649	59	555	4.19e-24	104
PATRIC_VF|Rv0513	PATRIC_VF|Rv0513	100	182	0	0	1	182	1	182	7.11e-131	362
PATRIC_VF|Rv1028c	PATRIC_VF|Rv1028c	100	860	0	0	1	860	1	860	0	1712
PATRIC_VF|SL1344_2164	PATRIC_VF|SL1344_2164	100	411	0	0	1	411	1	411	0	857
PATRIC_VF|Rv2692	PATRIC_VF|Rv2692	100	220	0	0	1	220	1	220	8.4e-158	433
PATRIC_VF|lmo1486	PATRIC_VF|lmo1486	100	118	0	0	1	118	1	118	3.95e-85	241
PATRIC_VF|Rv1333	PATRIC_VF|Rv1333	100	344	0	0	1	344	1	344	0	664
PATRIC_VF|t4351	VFDB|VFG000430	100	348	0	0	1	348	1	348	0	721
PATRIC_VF|t4351	PATRIC_VF|t4351	100	348	0	0	1	348	1	348	0	721
PATRIC_VF|t4351	PATRIC_VF|STM0776	25.731	342	217	10	17	336	2	328	4.77e-25	100
PATRIC_VF|t4351	PATRIC_VF|SEN0721	25.731	342	217	10	17	336	2	328	4.77e-25	100
PATRIC_VF|Rv2301	PATRIC_VF|Rv2301	100	230	0	0	1	230	1	230	1.52e-171	468
PATRIC_VF|lmo2039	PATRIC_VF|lmo2039	100	751	0	0	1	751	1	751	0	1531
PATRIC_VF|lmo2039	PATRIC_VF|lmo0441	26.766	538	294	22	59	555	171	649	4.64e-24	104
PATRIC_VF|SL1344_2855	PATRIC_VF|SL1344_2855	100	309	0	0	1	309	1	309	0	644
PATRIC_VF|SL1344_2855	PATRIC_VF|SL1344_2847	36.397	272	160	5	42	309	33	295	8.72e-57	182
PATRIC_VF|Rv3812	PATRIC_VF|Rv3812	100	504	0	0	1	504	1	504	0	980
PATRIC_VF|Rv3812	PATRIC_VF|Rv1651c	33.073	384	161	9	119	502	724	1011	3.7e-31	125
PATRIC_VF|Rv1966	PATRIC_VF|MT2018	100	425	0	0	1	425	1	425	0	859
PATRIC_VF|Rv1966	PATRIC_VF|Rv1966	100	425	0	0	1	425	1	425	0	859
PATRIC_VF|Rv1966	PATRIC_VF|MT0618	38.941	321	193	2	33	352	35	353	7.55e-62	202
PATRIC_VF|Rv1966	PATRIC_VF|Rv3499c	33.913	345	214	5	22	366	22	352	1.47e-57	191
PATRIC_VF|Rv1966	PATRIC_VF|Rv0169	34.516	310	201	2	19	327	22	330	1.18e-54	185
PATRIC_VF|Z1465	VFDB|VFG000838	100	89	0	0	1	89	1	89	4.45e-64	185
PATRIC_VF|Z1465	PATRIC_VF|Z1465	100	89	0	0	1	89	1	89	4.45e-64	185
PATRIC_VF|Z1465	VFDB|VFG001829	56.977	86	36	1	2	86	3	88	6.23e-32	104
PATRIC_VF|Z1465	VFDB|VFG000836	56.977	86	36	1	2	86	3	88	6.23e-32	104
PATRIC_VF|Z1465	PATRIC_VF|Z3343	56.977	86	36	1	2	86	3	88	6.23e-32	104
PATRIC_VF|c2557	PATRIC_VF|c2557	100	456	0	0	1	456	1	456	0	939
PATRIC_VF|c2557	VFDB|VFG002362	71.711	456	129	0	1	456	1	456	0	702
PATRIC_VF|c2557	VFDB|VFG014893	32.385	457	269	13	7	447	14	446	2e-58	196
PATRIC_VF|Rv1284	PATRIC_VF|Rv1284	100	163	0	0	1	163	1	163	2.24e-122	338
PATRIC_VF|STM14_2116	PATRIC_VF|STM1751	100	137	0	0	1	137	1	137	1.27e-97	274
PATRIC_VF|STM14_2116	PATRIC_VF|STM474_1768	100	137	0	0	1	137	1	137	1.27e-97	274
PATRIC_VF|STM14_2116	PATRIC_VF|SL1344_1682	100	137	0	0	1	137	1	137	1.27e-97	274
PATRIC_VF|STM14_2116	PATRIC_VF|STM14_2116	100	137	0	0	1	137	1	137	1.27e-97	274
PATRIC_VF|SL1344_3468	PATRIC_VF|STM14_4216	99.757	411	1	0	1	411	40	450	0	847
PATRIC_VF|SL1344_3468	PATRIC_VF|STM3501	99.757	411	1	0	1	411	40	450	0	847
PATRIC_VF|SL1344_3468	PATRIC_VF|SL1344_3468	100	411	0	0	1	411	1	411	0	845
PATRIC_VF|SL1344_3468	PATRIC_VF|VBIShiFle211407_3690	95.61	410	18	0	1	410	40	449	0	813
PATRIC_VF|SL1344_3468	PATRIC_VF|Rv0982	28.523	298	188	6	138	411	183	479	5.96e-25	103
PATRIC_VF|lmo1847	VFDB|VFG002157	100	310	0	0	1	310	1	310	0	635
PATRIC_VF|lmo1847	PATRIC_VF|lmo1847	100	310	0	0	1	310	1	310	0	635
PATRIC_VF|lmo1847	VFDB|VFG002165	60.825	291	108	4	19	308	20	305	2.8e-126	360
PATRIC_VF|lmo1847	VFDB|VFG001359	53.355	313	139	6	1	310	1	309	4.51e-117	337
PATRIC_VF|lmo1847	PATRIC_VF|SL1344_2841	38.489	278	161	4	32	308	29	297	4.19e-67	209
PATRIC_VF|lmo1847	PATRIC_VF|SF1365	37.545	277	165	2	32	308	21	289	8.04e-67	208
PATRIC_VF|lmo1847	PATRIC_VF|lmo0153	30.938	320	195	8	1	305	1	309	4.35e-39	137
PATRIC_VF|lmo1847	VFDB|VFG037082	26.804	291	188	4	33	308	22	302	5.3e-36	129
PATRIC_VF|lmo1847	VFDB|VFG001330	28.615	325	195	10	1	308	1	305	7.88e-28	107
PATRIC_VF|lmo0763	PATRIC_VF|lmo0763	100	290	0	0	1	290	1	290	0	595
PATRIC_VF|SL1344_4027	PATRIC_VF|SL1344_4027	100	291	0	0	1	291	1	291	0	604
PATRIC_VF|BWG_0833	PATRIC_VF|BWG_0833	100	726	0	0	1	726	1	726	0	1485
PATRIC_VF|BWG_0833	VFDB|VFG001298	35.16	219	139	1	501	719	11	226	7.81e-40	144
PATRIC_VF|BWG_0833	VFDB|VFG001349	33.981	206	132	3	513	717	19	221	7.64e-29	112
PATRIC_VF|SL1344_4230	PATRIC_VF|SL1344_4230	100	547	0	0	1	547	1	547	0	1135
PATRIC_VF|SL1344_4230	VFDB|VFG043392	38.462	507	267	10	46	541	34	506	2.08e-110	336
PATRIC_VF|BH13370	VFDB|VFG002241	100	544	0	0	1	544	1	544	0	1130
PATRIC_VF|BH13370	PATRIC_VF|BH13370	100	544	0	0	1	544	1	544	0	1130
PATRIC_VF|BH13370	VFDB|VFG002243	57.537	544	229	1	1	544	1	542	0	620
PATRIC_VF|BH13370	VFDB|VFG002244	44.612	529	292	1	17	544	4	532	2.26e-159	462
PATRIC_VF|BH13370	PATRIC_VF|BH13400	44.612	529	292	1	17	544	4	532	2.26e-159	462
PATRIC_VF|BH13370	VFDB|VFG002248	30.645	248	153	2	292	527	445	685	6.6e-29	119
PATRIC_VF|BH13370	VFDB|VFG002248	31.148	244	145	3	296	527	747	979	2.58e-28	117
PATRIC_VF|BH13370	PATRIC_VF|BH13440	30.645	248	153	2	292	527	445	685	6.6e-29	119
PATRIC_VF|BH13370	PATRIC_VF|BH13440	31.148	244	145	3	296	527	747	979	2.58e-28	117
PATRIC_VF|Rv1514c	PATRIC_VF|Rv1514c	100	262	0	0	1	262	1	262	0	535
PATRIC_VF|Rv1790	PATRIC_VF|Rv1790	100	350	0	0	1	350	1	350	0	680
PATRIC_VF|Rv1790	PATRIC_VF|Rv1787	83.06	366	45	4	1	350	1	365	9.99e-172	479
PATRIC_VF|Rv1790	PATRIC_VF|MAV_2928	51.422	422	131	10	1	350	2	421	2.64e-82	254
PATRIC_VF|Rv1790	PATRIC_VF|Rv1807	42.476	412	162	8	1	350	1	399	5.86e-55	182
PATRIC_VF|Rv1790	PATRIC_VF|MT1234	53.226	186	86	1	1	185	2	187	8.55e-50	168
PATRIC_VF|Rv1790	PATRIC_VF|Rv0355c	53.684	190	86	2	1	188	1	190	7.37e-39	144
PATRIC_VF|Rv1790	PATRIC_VF|MMAR_3661	53.488	172	79	1	1	171	3	174	2.34e-35	130
PATRIC_VF|Rv1790	VFDB|VFG002393	35.165	182	116	2	1	181	1	181	1.02e-29	110
PATRIC_VF|Rv1790	PATRIC_VF|Rv1168c	34.106	302	168	8	1	285	1	288	9.64e-28	108
PATRIC_VF|c0468	PATRIC_VF|c0468	100	174	0	0	1	174	1	174	4.13e-125	346
PATRIC_VF|E2348C_3954	PATRIC_VF|E2348C_3954	100	151	0	0	1	151	1	151	1.71e-114	318
PATRIC_VF|E2348C_3954	VFDB|VFG000818	98.013	151	3	0	1	151	1	151	2.42e-112	312
PATRIC_VF|lmo0787	PATRIC_VF|lmo0787	100	458	0	0	1	458	1	458	0	915
PATRIC_VF|lmo0787	PATRIC_VF|Rv2127	38.958	403	241	3	4	402	13	414	2.23e-92	286
PATRIC_VF|EC042_pAA046	PATRIC_VF|EC042_pAA046	100	249	0	0	1	249	1	249	0	515
PATRIC_VF|EC042_pAA046	VFDB|VFG000852	100	239	0	0	1	239	1	239	0	496
PATRIC_VF|EC042_pAA046	VFDB|VFG000858	67.194	253	73	5	1	247	1	249	2.91e-124	350
PATRIC_VF|EC042_pAA046	VFDB|VFG000850	61.66	253	89	2	1	247	1	251	1.68e-116	331
PATRIC_VF|EC042_pAA046	VFDB|VFG042424	70.297	202	59	1	18	218	36	237	4.75e-107	306
PATRIC_VF|EC042_pAA046	VFDB|VFG000943	70.297	202	59	1	18	218	36	237	1.69e-106	305
PATRIC_VF|EC042_pAA046	VFDB|VFG042442	59.608	255	92	4	1	246	1	253	1.44e-105	303
PATRIC_VF|EC042_pAA046	PATRIC_VF|C4893_43000	64.322	199	69	1	49	247	1	197	1.58e-98	283
PATRIC_VF|EC042_pAA046	PATRIC_VF|C4390_44160	63.819	199	70	1	49	247	1	197	7.05e-98	281
PATRIC_VF|EC042_pAA046	VFDB|VFG000352	40.945	254	134	5	8	246	20	272	2.03e-69	212
PATRIC_VF|EC042_pAA046	VFDB|VFG000420	39.381	226	131	3	26	246	32	256	4.52e-61	190
PATRIC_VF|EC042_pAA046	VFDB|VFG000911	32.114	246	146	6	1	244	2	228	7.38e-32	114
PATRIC_VF|EC042_pAA046	VFDB|VFG000875	29.218	243	154	6	2	242	10	236	1.27e-31	114
PATRIC_VF|EC042_pAA046	PATRIC_VF|c5395	29.218	243	154	6	2	242	10	236	1.27e-31	114
PATRIC_VF|EC042_pAA046	VFDB|VFG012335	32.51	243	143	6	1	241	2	225	1.84e-31	113
PATRIC_VF|EC042_pAA046	VFDB|VFG042536	33.032	221	132	6	30	240	20	234	6.98e-31	112
