	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
1011554	YP_001449277.1	PATRIC_VF|Z1464	54.808	312	140	1	1	312	1	311	1.37e-121	349.0
1082101	YP_794048.1	VFDB|VFG000835	54.808	312	140	1	1	311	1	312	1.39e-121	349.0
1111290	YP_001648932.1	VFDB|VFG000835	54.808	312	140	1	1	311	1	312	1.39e-121	349.0
1111289	YP_001648932.1	VFDB|VFG001828	54.808	312	140	1	1	311	1	312	1.39e-121	349.0
259871	YP_009100256.1	VFDB|VFG000837	54.808	312	140	1	1	312	1	311	1.37e-121	349.0
259872	YP_009100256.1	PATRIC_VF|Z1464	54.808	312	140	1	1	312	1	311	1.37e-121	349.0
443052	YP_009187357.1	VFDB|VFG000835	54.808	312	140	1	1	311	1	312	1.39e-121	349.0
693217	NP_859221.1	PATRIC_VF|Z1464	54.808	312	140	1	1	312	1	311	1.37e-121	349.0
693216	NP_859221.1	VFDB|VFG000837	54.808	312	140	1	1	312	1	311	1.37e-121	349.0
443051	YP_009187357.1	VFDB|VFG001828	54.808	312	140	1	1	311	1	312	1.39e-121	349.0
998644	NP_049500.1	VFDB|VFG001828	54.808	312	140	1	1	311	1	312	1.39e-121	349.0
998646	NP_049500.1	PATRIC_VF|Z3344	54.808	312	140	1	1	311	1	312	1.39e-121	349.0
1082102	YP_794048.1	PATRIC_VF|Z3344	54.808	312	140	1	1	311	1	312	1.39e-121	349.0
664243	YP_009226865.1	VFDB|VFG000837	54.808	312	140	1	1	312	1	311	1.37e-121	349.0
1082100	YP_794048.1	VFDB|VFG001828	54.808	312	140	1	1	311	1	312	1.39e-121	349.0
1281502	YP_007001456.1	PATRIC_VF|Z3344	54.808	312	140	1	1	311	1	312	1.39e-121	349.0
1011553	YP_001449277.1	VFDB|VFG000837	54.808	312	140	1	1	312	1	311	1.37e-121	349.0
436500	YP_009180930.1	VFDB|VFG001828	54.808	312	140	1	1	311	1	312	1.39e-121	349.0
436501	YP_009180930.1	VFDB|VFG000835	54.808	312	140	1	1	311	1	312	1.39e-121	349.0
444247	YP_009187870.1	VFDB|VFG000835	54.808	312	140	1	1	311	1	312	1.39e-121	349.0
444246	YP_009187870.1	VFDB|VFG001828	54.808	312	140	1	1	311	1	312	1.39e-121	349.0
444248	YP_009187870.1	PATRIC_VF|Z3344	54.808	312	140	1	1	311	1	312	1.39e-121	349.0
1136688	YP_002274175.1	VFDB|VFG000837	54.808	312	140	1	1	312	1	311	1.37e-121	349.0
455867	YP_009190546.1	VFDB|VFG000837	54.808	312	140	1	1	312	1	311	1.37e-121	349.0
1136689	YP_002274175.1	PATRIC_VF|Z1464	54.808	312	140	1	1	312	1	311	1.37e-121	349.0
998645	NP_049500.1	VFDB|VFG000835	54.808	312	140	1	1	311	1	312	1.39e-121	349.0
1281501	YP_007001456.1	VFDB|VFG000835	54.808	312	140	1	1	311	1	312	1.39e-121	349.0
1472959	NP_050539.1	VFDB|VFG000835	54.808	312	140	1	1	311	1	312	1.39e-121	349.0
1281500	YP_007001456.1	VFDB|VFG001828	54.808	312	140	1	1	311	1	312	1.39e-121	349.0
1472960	NP_050539.1	PATRIC_VF|Z3344	54.808	312	140	1	1	311	1	312	1.39e-121	349.0
1136145	YP_002274251.1	VFDB|VFG000835	54.487	312	141	1	1	311	1	312	7.7e-121	347.0
1136144	YP_002274251.1	VFDB|VFG001828	54.487	312	141	1	1	311	1	312	7.7e-121	347.0
1136146	YP_002274251.1	PATRIC_VF|Z3344	54.487	312	141	1	1	311	1	312	7.7e-121	347.0
1032983	NP_543077.1	PATRIC_VF|Z3344	54.167	312	142	1	1	311	1	312	3.05e-120	345.0
1032981	NP_543077.1	VFDB|VFG001828	54.167	312	142	1	1	311	1	312	3.05e-120	345.0
1032982	NP_543077.1	VFDB|VFG000835	54.167	312	142	1	1	311	1	312	3.05e-120	345.0
639738	YP_009012398.1	VFDB|VFG013368	50.15	333	154	3	1	321	1	333	6.81e-118	341.0
1138133	YP_001700690.1	PATRIC_VF|Z2142	67.1	231	76	0	1	231	1	231	1.78e-120	339.0
646005	YP_009222151.1	VFDB|VFG000079	32.584	623	342	13	152	700	165	783	7.61e-106	339.0
487108	YP_008242330.1	PATRIC_VF|BARBAKC583_1172	39.306	519	284	8	2	489	3	521	1.49e-111	338.0
1037897	YP_214489.1	PATRIC_VF|Z3197	53.205	312	136	3	6	308	5	315	1.84e-116	336.0
1336329	YP_007112462.1	PATRIC_VF|Z2056	49.383	324	145	3	25	329	4	327	8.38e-116	335.0
481137	YP_008241386.1	PATRIC_VF|BARBAKC583_1172	40.076	529	288	10	5	517	6	521	1.7e-109	334.0
287788	NP_700399.1	VFDB|VFG034942	49.53	319	159	1	16	334	10	326	1.46e-114	332.0
1111945	YP_001700579.1	PATRIC_VF|Z2144	70.222	225	66	1	1	225	1	224	1.01e-116	329.0
646007	YP_009222151.1	VFDB|VFG000080	33.48	681	382	16	105	723	51	722	3.46e-102	327.0
1144216	YP_002533479.1	PATRIC_VF|STM474_0576	38.53	558	313	13	3	544	5	548	3.29e-105	324.0
1144215	YP_002533479.1	PATRIC_VF|STM14_0650	38.53	558	313	13	3	544	5	548	3.29e-105	324.0
1061762	YP_516202.1	VFDB|VFG017856	49.544	329	141	3	1	329	1	304	2.79e-111	323.0
47472	YP_009008581.1	VFDB|VFG022051	27.349	1437	833	52	17	1392	22	1308	6.95e-91	320.0
1103642	YP_001504317.1	PATRIC_VF|Rv1981c	48.265	317	163	1	3	318	5	321	3.99e-110	320.0
422135	YP_001430018.1	VFDB|VFG001328	98.773	163	2	0	1	163	1	163	5.65e-115	320.0
1084833	YP_908850.1	VFDB|VFG001328	98.16	163	3	0	1	163	1	163	6.1e-115	320.0
1027173	NP_835575.1	VFDB|VFG001328	98.773	163	2	0	1	163	1	163	3.85e-115	320.0
497061	YP_009196772.1	VFDB|VFG001328	98.16	163	3	0	1	163	1	163	6.1e-115	320.0
336535	YP_009113104.1	VFDB|VFG001328	98.773	163	2	0	14	176	1	163	4.81e-115	320.0
348303	YP_009147133.1	PATRIC_VF|Rv1981c	48.265	317	163	1	3	318	5	321	3.99e-110	320.0
11407	YP_008239499.1	VFDB|VFG001328	98.773	163	2	0	1	163	1	163	5.65e-115	320.0
1037898	YP_214489.1	VFDB|VFG002364	48.718	312	150	2	6	308	5	315	9.69e-110	319.0
324452	YP_009134435.1	VFDB|VFG002364	50.809	309	142	3	7	306	6	313	1.22e-108	316.0
933075	YP_009323159.1	VFDB|VFG002364	48.71	310	149	2	7	306	6	315	2.46e-108	315.0
1027697	NP_795487.1	VFDB|VFG005009	56.977	258	104	3	10	260	7	264	3.6e-109	313.0
1383279	YP_007674419.1	VFDB|VFG002364	47.962	319	148	3	6	315	5	314	6.2e-107	312.0
1383280	YP_007674419.1	PATRIC_VF|Z3197	49.379	322	144	3	1	313	1	312	9.28e-107	311.0
1358298	YP_007348471.1	VFDB|VFG013368	47.619	336	159	4	1	322	1	333	2.31e-106	311.0
324453	YP_009134435.1	PATRIC_VF|Z3197	51.133	309	141	3	7	306	6	313	1.81e-106	310.0
1331698	YP_007111794.1	PATRIC_VF|Z2144	68.889	225	67	2	1	223	1	224	3.06e-109	310.0
1336945	YP_007112558.1	PATRIC_VF|Z2144	68.889	225	67	2	1	223	1	224	3.06e-109	310.0
1137995	YP_001700670.1	PATRIC_VF|SL1344_1026	71.163	215	60	2	14	228	14	226	1.1e-108	309.0
487109	YP_008242330.1	VFDB|VFG001855	37.692	520	293	10	1	489	3	522	2.13e-100	309.0
1137994	YP_001700670.1	PATRIC_VF|STM1087	71.163	215	60	2	14	228	14	226	1.1e-108	309.0
1027698	NP_795487.1	VFDB|VFG001802	58.935	263	98	4	6	260	4	264	1.46e-107	309.0
933076	YP_009323159.1	PATRIC_VF|Z3197	48.089	314	153	2	3	306	2	315	3.35e-105	307.0
420779	NP_438166.1	VFDB|VFG000958	59.846	259	82	2	1	259	1	237	6.69e-105	301.0
1028581	NP_795602.1	VFDB|VFG000958	59.846	259	82	2	1	259	1	237	6.69e-105	301.0
1084855	YP_908852.1	VFDB|VFG002422	100.0	149	0	0	1	149	1	149	6.45e-107	298.0
168737	YP_009002818.1	VFDB|VFG002422	100.0	149	0	0	1	149	1	149	6.45e-107	298.0
497046	YP_009196770.1	VFDB|VFG002422	100.0	149	0	0	1	149	1	149	6.45e-107	298.0
591095	YP_009215975.1	PATRIC_VF|Rv0949	32.133	694	380	19	3	641	18	675	8.26e-91	296.0
481138	YP_008241386.1	VFDB|VFG001855	38.692	535	295	14	1	517	3	522	4.32e-95	296.0
422140	YP_001430019.1	VFDB|VFG002422	99.329	149	1	0	1	149	1	149	2.9e-106	296.0
336528	YP_009113103.1	VFDB|VFG002422	98.658	149	2	0	5	153	1	149	1.13e-105	295.0
1027140	NP_835578.1	VFDB|VFG002422	98.658	149	2	0	1	149	1	149	7.97e-106	295.0
592809	YP_009216194.1	PATRIC_VF|Rv0949	32.133	694	380	19	3	641	18	675	1.96e-90	295.0
149208	YP_008772112.1	PATRIC_VF|Rv0949	31.96	704	394	23	22	675	13	681	9.99e-90	294.0
452091	YP_009189528.1	VFDB|VFG001967	41.389	360	203	6	11	368	3	356	1.24e-97	293.0
231203	YP_009099781.1	VFDB|VFG002182	43.432	373	197	9	19	388	9	370	5.6e-97	292.0
258952	YP_009099171.1	PATRIC_VF|Rv0949	31.988	669	372	19	3	622	18	652	6.03e-89	291.0
894588	YP_009302535.1	VFDB|VFG000964	51.525	295	139	2	2	293	3	296	1.62e-99	291.0
694933	YP_001272541.1	VFDB|VFG043733	55.472	265	117	1	1	264	1	265	1.29e-99	290.0
47585	YP_009008591.1	PATRIC_VF|MSMEG_0083	42.826	453	208	10	1	451	1	404	4.26e-93	288.0
762699	YP_009275528.1	VFDB|VFG000130	43.342	383	201	7	36	412	32	404	4.68e-92	287.0
694934	YP_001272541.1	VFDB|VFG001933	55.224	268	111	3	1	265	1	262	2.51e-98	286.0
241761	YP_009102168.1	PATRIC_VF|STM474_2773	41.827	416	209	12	10	420	15	402	9.2e-85	284.0
241763	YP_009102168.1	PATRIC_VF|STM2660	41.827	416	209	12	10	420	15	402	9.2e-85	284.0
359961	YP_009150853.1	PATRIC_VF|STM474_2773	41.827	416	209	12	10	420	15	402	9.2e-85	284.0
1028205	NP_795539.1	VFDB|VFG000969	57.915	259	101	4	4	259	14	267	1.97e-97	284.0
359963	YP_009150853.1	PATRIC_VF|STM2660	41.827	416	209	12	10	420	15	402	9.2e-85	284.0
47587	YP_009008591.1	VFDB|VFG022146	40.755	503	243	15	5	494	1	461	1.1e-90	282.0
47586	YP_009008591.1	VFDB|VFG002391	43.439	442	201	9	1	441	1	394	4.66e-91	282.0
1472998	NP_050542.1	PATRIC_VF|Z3341	100.0	139	0	0	1	139	1	139	8.36e-101	282.0
693284	NP_859230.1	PATRIC_VF|Z3341	100.0	139	0	0	1	139	1	139	8.36e-101	282.0
298162	NP_040655.1	VFDB|VFG001218	35.88	432	233	5	17	407	277	705	8.03e-89	281.0
1138190	YP_001700698.1	VFDB|VFG000468	89.437	142	15	0	1	142	1	142	1.24e-89	281.0
47588	YP_009008591.1	PATRIC_VF|ERDMAN_4259	43.213	442	202	9	1	441	11	404	4.86e-90	280.0
436548	YP_009180935.1	PATRIC_VF|Z3341	98.561	139	2	0	1	139	1	139	1.58e-99	279.0
163812	YP_006987334.1	PATRIC_VF|STM474_2773	45.482	332	165	6	185	509	155	477	9.74e-83	279.0
163814	YP_006987334.1	PATRIC_VF|STM2660	45.482	332	165	6	185	509	155	477	9.74e-83	279.0
1305671	YP_007007224.1	PATRIC_VF|STM2660	39.667	421	219	10	7	422	12	402	1.92e-82	278.0
1305669	YP_007007224.1	PATRIC_VF|STM474_2773	39.667	421	219	10	7	422	12	402	1.92e-82	278.0
163816	YP_006987334.1	PATRIC_VF|LmonL_020200001239	52.708	277	122	5	186	454	155	430	1.98e-81	275.0
47464	YP_009008580.1	PATRIC_VF|Rv1782	39.139	488	284	7	2	484	17	496	1.12e-87	275.0
47463	YP_009008580.1	VFDB|VFG002397	39.139	488	284	7	2	484	17	496	1.12e-87	275.0
452092	YP_009189528.1	VFDB|VFG002182	40.054	367	209	6	11	371	9	370	3.3e-90	274.0
231204	YP_009099781.1	VFDB|VFG001967	41.892	370	196	10	19	385	3	356	4.43e-90	274.0
443096	YP_009187361.1	PATRIC_VF|Z3341	97.122	139	4	0	1	139	1	139	8.8e-98	274.0
1081056	YP_762585.1	PATRIC_VF|S4602	34.082	490	302	7	25	498	243	727	8.04e-82	269.0
361914	YP_009153153.1	PATRIC_VF|STM2660	51.417	247	118	2	56	301	157	402	1.93e-80	269.0
361912	YP_009153153.1	PATRIC_VF|STM474_2773	51.417	247	118	2	56	301	157	402	1.93e-80	269.0
455898	YP_009190550.1	PATRIC_VF|Z3341	95.683	139	6	0	1	139	1	139	2.43e-95	268.0
241765	YP_009102168.1	PATRIC_VF|LmonL_020200001239	38.242	421	233	6	2	420	9	404	2.98e-78	266.0
1383281	YP_007674419.1	VFDB|VFG001956	41.329	346	172	4	1	316	1	345	8.07e-89	266.0
359965	YP_009150853.1	PATRIC_VF|LmonL_020200001239	38.242	421	233	6	2	420	9	404	2.98e-78	266.0
47609	YP_009008593.1	VFDB|VFG002401	32.387	599	353	11	3	592	11	566	6.69e-81	265.0
47610	YP_009008593.1	PATRIC_VF|Rv1798	32.387	599	353	11	3	592	11	566	6.69e-81	265.0
694839	YP_001272530.1	PATRIC_VF|Z2144	60.444	225	78	2	1	215	1	224	3.63e-91	264.0
47473	YP_009008581.1	VFDB|VFG002395	27.441	973	578	35	486	1386	3	919	1.02e-73	263.0
1138146	YP_001700692.1	PATRIC_VF|Z2144	60.09	223	76	2	1	210	1	223	7.01e-90	262.0
47611	YP_009008593.1	PATRIC_VF|MMAR_2680	32.55	596	356	11	3	592	11	566	1.12e-79	261.0
942937	YP_009324775.1	PATRIC_VF|Z2056	46.545	275	128	2	25	280	4	278	1.45e-87	261.0
1037899	YP_214489.1	VFDB|VFG001956	39.535	344	169	4	1	306	1	343	1.03e-85	258.0
256899	YP_009098879.1	PATRIC_VF|Rv0046c	42.234	367	191	7	4	368	15	362	5.99e-84	258.0
1137642	YP_001700594.1	PATRIC_VF|Z2144	58.222	225	83	2	1	215	1	224	1.34e-88	258.0
1138170	YP_001700696.1	PATRIC_VF|STM474_2339	80.571	175	34	0	350	524	1	175	1.37e-80	257.0
636653	YP_004286241.1	VFDB|VFG000108	98.387	124	2	0	1	124	1	124	3.63e-91	256.0
191303	YP_009056402.1	PATRIC_VF|Rv1981c	42.633	319	173	5	8	323	11	322	2.49e-83	252.0
1027195	NP_835571.1	VFDB|VFG001807	50.199	251	123	2	10	258	6	256	9.74e-85	251.0
296909	NP_046714.1	PATRIC_VF|Rv1981c	42.812	320	171	7	7	322	11	322	7.89e-83	251.0
336555	YP_009113107.1	VFDB|VFG001807	50.199	251	123	2	36	284	6	256	2.73e-84	251.0
361913	YP_009153153.1	PATRIC_VF|STM474_2773	40.443	361	203	4	280	632	501	857	1.38e-73	251.0
361915	YP_009153153.1	PATRIC_VF|STM2660	40.443	361	203	4	280	632	501	857	1.38e-73	251.0
1305670	YP_007007224.1	PATRIC_VF|STM474_2773	40.669	359	205	4	401	753	501	857	1.23e-72	251.0
1305672	YP_007007224.1	PATRIC_VF|STM2660	40.669	359	205	4	401	753	501	857	1.23e-72	251.0
47612	YP_009008593.1	PATRIC_VF|MMAR_5443	36.443	461	251	9	132	590	116	536	1.24e-75	249.0
1305673	YP_007007224.1	PATRIC_VF|LmonL_020200001239	32.974	464	271	10	1	455	1	433	4.77e-72	249.0
1289503	YP_007003434.1	PATRIC_VF|Rv1981c	42.812	320	171	7	50	365	11	322	1.05e-81	249.0
157456	YP_008771482.1	PATRIC_VF|Rv1981c	42.813	327	174	8	1	323	5	322	2.92e-82	249.0
252736	YP_009103482.1	VFDB|VFG001807	49.609	256	128	1	1	255	1	256	7.72e-84	248.0
665100	YP_009226984.1	PATRIC_VF|Rv1981c	42.812	320	171	7	8	323	11	322	9.13e-82	248.0
742758	YP_009273321.1	PATRIC_VF|Rv1981c	42.769	325	173	8	1	321	5	320	2.28e-81	247.0
1084799	YP_908847.1	VFDB|VFG001807	49.219	256	129	1	1	255	1	256	3.67e-83	247.0
182615	YP_009042612.1	PATRIC_VF|Rv1981c	44.164	317	169	5	5	318	11	322	3.07e-81	246.0
20660	YP_007349346.1	PATRIC_VF|Rv1981c	43.434	297	158	5	30	323	33	322	1.77e-80	245.0
1305674	YP_007007224.1	PATRIC_VF|LmonL_020200001239	37.994	329	197	3	430	752	536	863	5.36e-70	244.0
526241	YP_009203389.1	PATRIC_VF|Z2142	51.57	223	102	1	15	237	14	230	3.99e-82	243.0
1070862	YP_006383338.1	PATRIC_VF|BARBAKC583_1172	32.022	534	316	14	12	518	9	522	1.9e-74	243.0
361916	YP_009153153.1	PATRIC_VF|LmonL_020200001239	37.994	329	197	3	309	631	536	863	7.42e-71	243.0
1137619	YP_001700591.1	PATRIC_VF|STM474_2339	73.958	192	41	2	350	538	1	186	3.04e-75	242.0
784281	YP_009283126.1	PATRIC_VF|Rv1981c	42.038	314	169	6	6	316	4	307	4.33e-79	242.0
694935	YP_001272541.1	VFDB|VFG020318	50.0	274	120	6	1	266	1	265	7.48e-81	242.0
577827	YP_009213778.1	PATRIC_VF|Z2142	51.121	223	103	1	15	237	14	230	8.94e-82	241.0
894589	YP_009302535.1	PATRIC_VF|S1322	46.512	301	143	6	2	290	7	301	6.75e-80	241.0
47613	YP_009008593.1	VFDB|VFG002380	39.889	361	189	6	232	590	202	536	5.95e-72	240.0
181539	YP_009052120.1	PATRIC_VF|SG0461	33.691	466	283	11	282	740	301	747	3e-69	240.0
894590	YP_009302535.1	VFDB|VFG013346	45.578	294	153	3	5	291	2	295	1.43e-79	240.0
181538	YP_009052120.1	PATRIC_VF|SL1344_0444	33.691	466	283	11	282	740	301	747	3e-69	240.0
181537	YP_009052120.1	PATRIC_VF|STM0450	33.691	466	283	11	282	740	301	747	3e-69	240.0
466120	YP_009193574.1	PATRIC_VF|Z2142	51.57	223	102	1	15	237	14	230	2.78e-81	240.0
181536	YP_009052120.1	PATRIC_VF|STM14_0533	33.691	466	283	11	282	740	301	747	3e-69	240.0
47614	YP_009008593.1	PATRIC_VF|Rv3868	39.889	361	189	6	232	590	202	536	5.95e-72	240.0
1138454	YP_001718754.1	PATRIC_VF|STM14_4196	46.36	261	133	3	4	258	7	266	3.09e-79	239.0
1289972	YP_007003503.1	PATRIC_VF|SL1344_3451	45.247	263	136	3	4	260	7	267	1.72e-79	239.0
1138453	YP_001718754.1	PATRIC_VF|SL1344_3451	46.36	261	133	3	4	258	7	266	3.09e-79	239.0
1289973	YP_007003503.1	PATRIC_VF|STM14_4196	45.247	263	136	3	4	260	7	267	1.72e-79	239.0
472551	YP_009194175.1	PATRIC_VF|Rv1981c	39.252	321	187	4	3	320	7	322	5.51e-78	238.0
163817	YP_006987334.1	PATRIC_VF|LmonL_020200001239	38.369	331	194	4	439	762	535	862	3.68e-68	238.0
359967	YP_009150853.1	VFDB|VFG002084	39.755	327	178	4	111	419	94	419	1.27e-67	237.0
241767	YP_009102168.1	VFDB|VFG002084	39.755	327	178	4	111	419	94	419	1.27e-67	237.0
361917	YP_009153153.1	PATRIC_VF|LmonL_020200001239	42.446	278	154	3	58	334	161	433	1.7e-68	237.0
8538	YP_008766891.1	VFDB|VFG000669	99.167	120	1	0	1	120	1	120	2.28e-83	236.0
371921	YP_009147473.1	VFDB|VFG000669	99.167	120	1	0	1	120	1	120	2.28e-83	236.0
288208	NP_599057.1	VFDB|VFG000669	99.167	120	1	0	1	120	1	120	2.28e-83	236.0
163813	YP_006987334.1	PATRIC_VF|STM474_2773	37.326	359	218	4	411	764	501	857	1.6e-66	234.0
742	YP_008318507.1	VFDB|VFG000669	98.333	120	2	0	1	120	1	120	1.7e-82	234.0
307028	YP_009124625.1	PATRIC_VF|Rv2734	48.936	282	95	9	1	267	1	248	3.53e-77	234.0
163815	YP_006987334.1	PATRIC_VF|STM2660	37.326	359	218	4	411	764	501	857	1.6e-66	234.0
949458	YP_009191736.1	PATRIC_VF|SL1344_3451	46.953	279	129	7	3	278	5	267	2.43e-76	233.0
949771	YP_009218807.1	PATRIC_VF|STM14_4196	46.953	279	129	7	3	278	5	267	2.43e-76	233.0
949770	YP_009218807.1	PATRIC_VF|SL1344_3451	46.953	279	129	7	3	278	5	267	2.43e-76	233.0
1352358	YP_007006792.1	VFDB|VFG013368	41.104	326	170	6	7	321	2	316	3.01e-75	233.0
949459	YP_009191736.1	PATRIC_VF|STM14_4196	46.953	279	129	7	3	278	5	267	2.43e-76	233.0
975268	YP_009286171.1	PATRIC_VF|STM14_4196	45.594	261	140	2	3	262	5	264	2.72e-77	233.0
975267	YP_009286171.1	PATRIC_VF|SL1344_3451	45.594	261	140	2	3	262	5	264	2.72e-77	233.0
1352872	YP_007006861.1	PATRIC_VF|Rv1981c	37.231	325	192	4	4	325	7	322	2.93e-75	232.0
894672	YP_009302542.1	VFDB|VFG014893	33.477	463	277	12	2	457	12	450	3.07e-71	231.0
643765	NP_859402.1	PATRIC_VF|Z3341	79.054	148	22	1	1	148	1	139	3.09e-80	230.0
163818	YP_006987334.1	VFDB|VFG002084	45.059	253	132	4	194	442	182	431	2.92e-65	230.0
275411	YP_009007417.1	PATRIC_VF|SL1344_3451	45.211	261	141	2	3	262	5	264	2.59e-76	230.0
275412	YP_009007417.1	PATRIC_VF|STM14_4196	45.211	261	141	2	3	262	5	264	2.59e-76	230.0
406090	YP_009168142.1	PATRIC_VF|Z3341	79.054	148	22	1	1	148	1	139	3.09e-80	230.0
17962	YP_008766957.1	VFDB|VFG001933	47.015	268	130	4	1	264	1	260	2.64e-76	230.0
998680	NP_049503.1	PATRIC_VF|Z3341	79.054	148	22	1	1	148	1	139	3.09e-80	230.0
1136180	YP_002274255.1	PATRIC_VF|Z3341	79.054	148	22	1	1	148	1	139	6.37e-80	229.0
1011594	YP_001449282.1	PATRIC_VF|Z3341	79.054	148	22	1	1	148	1	139	1.47e-79	229.0
359966	YP_009150853.1	PATRIC_VF|LmonL_020200001239	36.17	329	201	5	429	750	537	863	8.82e-65	229.0
241766	YP_009102168.1	PATRIC_VF|LmonL_020200001239	36.17	329	201	5	429	750	537	863	8.82e-65	229.0
1305675	YP_007007224.1	VFDB|VFG002084	35.55	391	210	12	130	498	137	507	1.3e-64	228.0
168744	YP_009002819.1	VFDB|VFG002423	100.0	116	0	0	1	116	1	116	4.7e-80	228.0
165993	YP_008058977.1	VFDB|VFG002423	100.0	116	0	0	1	116	1	116	4.7e-80	228.0
241762	YP_009102168.1	PATRIC_VF|STM474_2773	39.571	326	187	5	429	747	531	853	1.53e-64	228.0
359964	YP_009150853.1	PATRIC_VF|STM2660	39.571	326	187	5	429	747	531	853	1.53e-64	228.0
1084862	YP_908853.1	VFDB|VFG002423	100.0	116	0	0	1	116	1	116	4.7e-80	228.0
359962	YP_009150853.1	PATRIC_VF|STM474_2773	39.571	326	187	5	429	747	531	853	1.53e-64	228.0
241764	YP_009102168.1	PATRIC_VF|STM2660	39.571	326	187	5	429	747	531	853	1.53e-64	228.0
497031	YP_009196769.1	VFDB|VFG002423	100.0	116	0	0	1	116	1	116	4.7e-80	228.0
361918	YP_009153153.1	VFDB|VFG002084	35.789	380	206	11	20	377	144	507	5.21e-65	227.0
1070863	YP_006383338.1	VFDB|VFG001855	30.813	529	329	9	12	518	10	523	6e-68	226.0
897421	YP_009303226.1	PATRIC_VF|Rv2734	48.819	254	96	5	1	245	1	229	6.6e-74	226.0
803261	YP_009278737.1	PATRIC_VF|SL1344_3451	42.963	270	144	5	3	270	5	266	1.91e-74	226.0
803262	YP_009278737.1	PATRIC_VF|STM14_4196	42.963	270	144	5	3	270	5	266	1.91e-74	226.0
17963	YP_008766957.1	VFDB|VFG020318	46.931	277	129	8	1	269	1	267	2.61e-74	225.0
47589	YP_009008591.1	VFDB|VFG002403	43.034	323	149	4	145	466	265	553	1.02e-67	225.0
1352359	YP_007006792.1	PATRIC_VF|STM14_2591	39.818	329	170	10	8	320	3	319	3.22e-72	225.0
298163	NP_040655.1	VFDB|VFG010463	31.84	424	243	7	19	407	268	680	1.27e-67	225.0
11412	YP_008239501.1	VFDB|VFG002423	99.138	116	1	0	1	116	1	116	9.3e-79	224.0
1111972	YP_001700582.1	PATRIC_VF|STM474_2339	68.75	192	51	2	350	538	1	186	1.58e-68	224.0
422147	YP_001430020.1	VFDB|VFG002423	99.138	116	1	0	1	116	1	116	9.3e-79	224.0
47465	YP_009008580.1	VFDB|VFG022035	34.861	502	295	12	2	484	36	524	8.7e-68	224.0
1027130	NP_835579.1	VFDB|VFG002423	99.138	116	1	0	1	116	1	116	9.3e-79	224.0
336518	YP_009113102.1	VFDB|VFG002423	99.138	116	1	0	1	116	1	116	9.3e-79	224.0
1333742	YP_007112091.1	PATRIC_VF|Z2144	60.417	192	65	2	1	182	34	224	1.35e-75	223.0
1096001	YP_001468974.1	PATRIC_VF|Rv1981c	47.881	236	114	1	1	236	94	320	1.47e-72	221.0
324454	YP_009134435.1	VFDB|VFG001956	37.176	347	177	6	1	308	1	345	2.76e-71	221.0
307637	YP_009124723.1	PATRIC_VF|Rv2734	42.216	334	94	10	1	323	1	246	1.94e-71	220.0
1421726	YP_008126357.1	PATRIC_VF|STM14_4196	43.911	271	145	4	3	272	5	269	5.02e-72	220.0
1421725	YP_008126357.1	PATRIC_VF|SL1344_3451	43.911	271	145	4	3	272	5	269	5.02e-72	220.0
1305677	YP_007007224.1	VFDB|VFG002076	42.857	245	138	2	177	420	188	431	3.22e-61	219.0
163821	YP_006987334.1	VFDB|VFG002480	33.566	429	253	10	12	435	26	427	1.76e-60	218.0
361920	YP_009153153.1	VFDB|VFG002076	42.857	245	138	2	56	299	188	431	7.61e-62	218.0
359969	YP_009150853.1	VFDB|VFG002076	43.673	245	136	2	175	418	188	431	6.37e-61	218.0
295709	NP_046572.1	VFDB|VFG000841	26.466	665	452	16	47	694	39	683	4.38e-62	218.0
241769	YP_009102168.1	VFDB|VFG002076	43.673	245	136	2	175	418	188	431	6.37e-61	218.0
295710	NP_046572.1	VFDB|VFG001269	22.967	701	502	17	17	700	13	692	9.34e-62	217.0
1111952	YP_001700580.1	VFDB|VFG000463	60.795	176	67	1	1	174	1	176	1.5e-73	216.0
1111954	YP_001700580.1	PATRIC_VF|STM1044	60.795	176	67	1	1	174	1	176	1.5e-73	216.0
462683	YP_009191734.1	VFDB|VFG001802	48.627	255	112	7	15	251	11	264	4.72e-71	216.0
1111953	YP_001700580.1	PATRIC_VF|SEN1149	60.795	176	67	1	1	174	1	176	1.5e-73	216.0
636654	YP_004286241.1	VFDB|VFG002038	80.645	124	24	0	1	124	1	124	4.84e-75	216.0
1111955	YP_001700580.1	PATRIC_VF|STM14_1184	60.795	176	67	1	1	174	1	176	1.5e-73	216.0
306194	YP_009124259.1	PATRIC_VF|Rv2734	44.043	277	105	4	1	268	1	236	2.14e-70	216.0
1029050	NP_795658.1	VFDB|VFG001802	48.235	255	113	7	15	251	11	264	8.58e-71	215.0
30179	YP_009005205.1	VFDB|VFG000670	41.368	307	172	6	10	312	2	304	4.39e-69	215.0
30625	YP_009005262.1	VFDB|VFG000670	41.368	307	172	6	10	312	2	304	5.11e-69	214.0
1368097	YP_007518135.1	PATRIC_VF|STM14_4196	43.382	272	145	4	3	272	5	269	9.27e-70	214.0
1368096	YP_007518135.1	PATRIC_VF|SL1344_3451	43.382	272	145	4	3	272	5	269	9.27e-70	214.0
